Date,VKOSPI,KOSPI200,Open_interest,For_KOSPI_Netbuying_Amount,For_Future_Netbuying_Quantity,For_Call_Netbuying_Quantity,For_Put_Netbuying_Quantity,Indiv_Future_Netbuying_Quantity,Indiv_Call_Netbuying_Quantity,Indiv_Put_Netbuying_Quantity,PCRatio,Day_till_expiration,Day_of_a_week
2012-10-18,16.47,256.06,536460,53476389040,1046,-2536,3742,-753,1121,821,0.77,15,Thu
2012-10-19,16.82,257.27,582159,-2.2E+11,-3801,5541,-8085,2967,10572,3471,0.94,14,Fri
2012-10-22,17.79,254.79,613275,-71098270580,4209,-1014,1783,-1587,5701,121,0.78,13,Mon
2012-10-23,17.91,254.22,663630,-54672467490,-1364,3618,-1261,232,7845,-3706,0.87,12,Tue
2012-10-24,18.64,251.86,698243,-3.19E+11,-1582,-3359,665,593,12324,-7395,0.76,11,Wed
2012-10-25,17.82,249.8,738765,-3139328839,-3761,-9716,-1176,1107,10321,9985,0.7,10,Thu
2012-10-26,19,251.72,764176,-1.66E+11,-788,2059,-5271,-276,14977,-1740,1.03,9,Fri
2012-10-29,18.55,247.18,791765,-1.31E+11,2468,-235,-1869,312,2077,1211,0.93,8,Mon
2012-10-30,18.26,247.66,799432,1.03E+11,-411,465,-4580,-982,-567,6703,0.78,7,Tue
2012-10-31,18.37,248.52,834073,-40348354870,1152,1271,8490,-419,2680,3188,0.95,6,Wed
2012-11-01,18.39,250.18,875697,2.09E+11,-5505,14508,-3983,1981,10009,-1763,0.94,5,Thu
2012-11-02,17.46,247.83,894902,1.41E+11,2562,2080,9117,-1091,-9737,20601,0.95,4,Fri
2012-11-05,17.82,251.04,908980,-52771961765,-2565,3411,4986,1515,11057,3247,0.92,3,Mon
2012-11-06,17.51,249.5,951636,3774441330,4166,-2063,6959,-4835,-916,25270,0.72,2,Tue
2012-11-07,17.36,252.3,996677,1.33E+11,-413,-885,6751,-338,4894,15787,1,1,Wed
2012-11-08,17.64,253.7,1017448,-1.18E+11,-4987,6736,1642,3658,50865,14133,1.05,0,Thu
2012-11-09,17.19,250.13,291722,-2.65E+11,559,9634,2980,-621,-1800,-379,0.85,24,Fri
2012-11-12,17.3,248.69,405402,-1.55E+11,995,4103,1067,147,2023,-1232,0.89,23,Mon
2012-11-13,17.22,248.18,456060,-476072360,-369,-4342,-7191,-1075,5097,976,0.96,22,Tue
2012-11-14,16.78,246.9,494504,-70484446430,-112,-5874,2874,1114,4910,-4838,0.83,21,Wed
2012-11-15,17.24,247.8,531945,-2.58E+11,-2876,-1755,6001,1210,13808,-7753,0.94,20,Thu
2012-11-16,17.07,244.64,575507,-1.34E+11,-1658,-47,-4263,1030,5708,3016,0.8,19,Fri
2012-11-19,16.44,243.45,612434,-1.31E+11,4941,790,7730,-1601,-5845,-2151,0.72,18,Mon
2012-11-20,15.83,245.82,631316,50362023940,1742,5969,11,-1717,-7813,6169,0.92,17,Tue
2012-11-21,15.83,247.72,670816,1.64E+11,-1812,1781,-9290,1883,5197,6488,0.94,16,Wed
2012-11-22,15.37,247.02,689139,-37262265043,4203,2669,776,-940,-5444,8630,0.75,15,Thu
2012-11-23,15.37,249.51,729639,1.64E+11,1134,-2531,2344,-639,1198,8190,0.85,14,Fri
2012-11-26,15.78,251.44,768400,27707546130,-1809,1603,3186,1321,2792,-403,0.99,13,Mon
2012-11-27,15.51,250.73,783161,-67057970410,5412,3881,4726,-1062,-2392,3266,0.71,12,Tue
2012-11-28,15.43,253.41,810555,-2.62E+11,-2381,-3737,-1055,880,7163,152,1.05,11,Wed
2012-11-29,15.07,251.72,828170,45245589250,6548,296,765,-3378,-3289,9696,0.71,10,Thu
2012-11-30,14.87,254.73,853213,90892963490,6022,-1086,-1038,-2594,2477,5266,0.84,9,Fri
2012-12-03,15.36,254.25,880764,2.73E+11,-1104,2592,11608,359,4117,1135,0.91,8,Mon
2012-12-04,15.25,255.57,898770,95143419320,-2583,1136,-1209,1550,9837,-674,0.93,7,Tue
2012-12-05,15.24,254.83,914663,1.37E+11,3404,-4061,6379,-1883,4101,8889,0.76,6,Wed
2012-12-06,15.3,256.63,950160,2.13E+11,205,8660,2976,-1022,205,10183,0.77,5,Thu
2012-12-07,15.11,257.27,971070,2.02E+11,5746,-10049,-7153,-3065,3644,17549,0.86,4,Fri
2012-12-10,15.45,258.78,985569,2.79E+11,-1986,-1675,-2881,1910,11997,5261,0.95,3,Mon
2012-12-11,15.29,259.03,1019695,2.03E+11,2801,-1969,6046,-2077,5869,6530,0.95,2,Tue
2012-12-12,15.2,260.12,1036141,2.1E+11,4675,1417,8212,-717,-538,8494,1,1,Wed
2012-12-13,14.61,261.67,1060164,5.35E+11,1665,-7226,6270,2840,-3058,45885,0.83,0,Thu
2012-12-14,14.08,265.79,243652,80177882920,2757,-503,5798,-1108,4306,-6587,0.9,15,Fri
2012-12-17,14.86,264.56,363827,1.72E+11,-1412,-2831,11344,990,4419,-10677,0.98,14,Mon
2012-12-18,14.59,262.76,413277,2.21E+11,2418,-166,3090,-684,-1723,4401,0.96,13,Tue
2012-12-20,14.66,264.23,455127,3.13E+11,2102,-48,9254,-1008,1541,-881,1.1,12,Thu
2012-12-21,16.03,264.78,492298,3.79E+11,-611,4740,7647,1739,3071,-10920,1.17,11,Fri
2012-12-24,15.8,261.89,566324,2.25E+11,2298,-2419,2434,-1455,2733,60,1.24,10,Mon
2012-12-26,16.03,262.11,602528,2.39E+11,-271,307,3718,1875,6982,-1881,0.89,9,Wed
2012-12-27,15.77,261.97,632290,-1.67E+11,230,2208,1925,-180,-4056,1429,0.79,8,Thu
2012-12-28,15.89,262.68,648805,-28038494229,-500,-3737,-649,-1290,-1178,2263,0.79,7,Fri
2013-01-02,15.5,263.92,662967,1.74E+11,3530,-3068,8626,-2802,-6993,28983,0.98,6,Wed
2013-01-03,14.78,269.16,726775,1.11E+11,-2827,13265,-1033,2166,18992,3164,0.9,5,Thu
2013-01-04,14.4,267.52,788176,54394719080,-2304,2757,12238,876,15886,-2057,0.96,4,Fri
2013-01-07,14.32,266.14,826176,-33419383700,8313,16377,18977,-1825,24,-4896,1.05,3,Mon
2013-01-08,13.98,265.97,888751,45859667380,-13446,-3547,-9297,5642,23198,11839,1.09,2,Tue
2013-01-09,13.75,263.95,933080,10471960050,-1077,-1217,-3179,923,15724,8520,1.01,1,Wed
2013-01-10,13.53,262.9,952160,1397067230,1824,-4031,2935,-1067,8307,49032,0.98,0,Thu
2013-01-11,13.74,264.95,253787,-11516232690,-2934,-2389,5369,-291,6867,-6458,1.05,19,Fri
2013-01-14,14.11,263.32,375973,-92355536075,1647,2206,1133,247,-2137,4434,0.89,18,Mon
2013-01-15,15.14,264.8,415172,-2.28E+11,-3545,338,-636,678,14520,-5231,0.99,17,Tue
2013-01-16,15.53,261.43,477294,-90404029595,-363,358,600,122,1369,-1104,0.99,16,Wed
2013-01-17,15.1,260.49,525016,-1.15E+11,664,1201,2293,-620,233,-2506,0.84,15,Thu
2013-01-18,14.65,260.1,555507,31180453715,-2959,-4822,5941,1742,6000,-6398,1.06,14,Fri
2013-01-21,14.58,261.71,606061,-1.84E+11,2938,1574,1078,-591,-1408,1130,0.86,13,Mon
2013-01-22,14.28,261.3,630456,-2.03E+11,1006,1090,3664,-774,-4643,5976,0.91,12,Tue
2013-01-23,14.7,262.91,657499,16284534285,-4820,6175,-4391,2029,4328,700,0.92,11,Wed
2013-01-24,14.62,261.1,694735,-1.94E+11,-3326,-336,-2850,907,7808,-5816,1.01,10,Thu
2013-01-25,14.9,258.74,718982,-4.9E+11,-2965,-746,8036,-1492,20411,-12214,0.91,9,Fri
2013-01-28,15.22,256.06,765194,-4.91E+11,-2413,-5946,-5240,813,7624,5874,0.82,8,Mon
2013-01-29,14.77,254.66,791473,-36526004940,4473,5334,2665,-2283,-13646,9610,0.76,7,Tue
2013-01-30,14.72,257.22,796238,-83648776850,3238,910,-290,-1036,-2055,9613,0.87,6,Wed
2013-01-31,15.18,258.47,815698,-81238646130,476,-2517,11340,-679,-221,-7387,0.94,5,Thu
2013-02-01,15.12,258.07,846053,-30161665110,-1491,3161,165,2545,7767,3495,0.74,4,Fri
2013-02-04,15.76,257.64,871372,48041673465,-2601,-242,-2535,1032,12153,-148,0.95,3,Mon
2013-02-05,15.79,256.89,895687,5371687320,-2134,2273,5119,528,11704,-3560,0.73,2,Tue
2013-02-06,15.11,254.82,930483,-80985383865,-171,-3988,2113,-622,7999,4897,0.73,1,Wed
2013-02-07,14.59,254.31,946244,77114854670,22,513,4529,631,5753,10003,1.02,0,Thu
2013-02-08,14.25,254,954051,55215746190,4633,-1015,-1997,-3872,-8612,19626,0.81,22,Fri
2013-02-12,14.9,257.09,966481,1.25E+11,-3441,603,8524,455,9393,7600,1.19,21,Tue
2013-02-13,14.33,256.65,1013487,1.1E+11,7266,1803,-421,-1839,-9973,36677,0.97,20,Wed
2013-02-14,13.86,260.92,1018818,90809217940,-1567,2108,1949,1362,13331,19524,0.98,19,Thu
2013-02-15,13.63,261.44,280873,-1986011010,-1227,2545,8621,806,255,-5777,0.99,18,Fri
2013-02-18,13.56,261.61,396231,16082282600,-622,-2688,11498,28,2542,-8134,1.07,17,Mon
2013-02-19,13.31,261.63,465070,63289019740,1526,865,1282,-421,954,2780,0.93,16,Tue
2013-02-20,13.44,262.16,504854,5.83E+11,8732,2268,818,-860,-4812,14705,0.79,15,Wed
2013-02-21,13.87,268.07,590733,2.84E+11,-329,2801,11398,523,1262,-11014,0.95,14,Thu
2013-02-22,14.12,266.85,617688,25693611100,708,-4716,5776,1919,4000,-5508,0.78,13,Fri
2013-02-25,14.94,267.15,642878,37723456950,-2063,-915,1679,267,4974,-1540,0.78,12,Mon
2013-02-26,15.51,266.01,683244,-38235407000,369,5440,6699,198,1539,-5490,0.87,11,Tue
2013-02-27,15.4,264.68,706932,-17935983320,1117,-418,3861,-901,654,-634,1,10,Wed
2013-02-28,15.19,265.04,732424,2.04E+11,2342,-8564,-3453,115,1409,10067,0.72,9,Thu
2013-03-04,15.68,268.01,755898,4.16E+11,-1883,7366,4296,1313,12714,2710,0.93,8,Mon
2013-03-05,15.31,266.14,811205,92115882400,-224,-6049,2458,588,10121,8902,0.85,7,Tue
2013-03-06,15.26,266.54,847045,25823063990,-1660,2756,676,129,1760,7527,0.86,6,Wed
2013-03-07,15.14,267.25,864952,-51437466580,-2630,4314,-5385,-115,21105,7602,0.87,5,Thu
2013-03-08,14.7,264.78,885376,-3190674982,2208,-1469,6656,-1361,14749,7394,0.76,4,Fri
2013-03-11,15.89,264.57,934276,-2.07E+11,890,103,-1393,-1209,7141,-5150,1.13,3,Mon
2013-03-12,15.95,264.15,985807,-90027970430,-5075,-3279,4967,3863,23362,4673,1.12,2,Tue
2013-03-13,15.41,262.43,1003297,5683918955,-2718,-711,17046,795,11987,17971,1,1,Wed
2013-03-14,15.66,263.33,1060822,-2.2E+11,-5279,-6686,-9099,-1473,34217,22317,0.93,0,Thu
2013-03-15,15.98,263.37,224296,-5.76E+11,-7858,-2302,-5445,4161,1429,1882,0.97,19,Fri
2013-03-18,16.49,260.84,375960,-3.57E+11,3518,-3541,3194,-954,3971,-4287,0.84,18,Mon
2013-03-19,16.41,258.3,434635,-1.81E+11,-1324,-4218,-3594,1050,5137,144,0.82,17,Tue
2013-03-20,16.57,259.79,480167,-3.74E+11,-3577,2514,-2590,-795,9809,-1777,0.83,16,Wed
2013-03-21,16.67,257.04,512904,-2.71E+11,-6473,-1323,4190,977,14621,-3935,0.75,15,Thu
2013-03-22,16.12,255.82,567177,-3.32E+11,-51,-5866,1417,118,-665,-730,0.63,14,Fri
2013-03-25,14.85,255.33,584668,-91012590470,4188,-1887,9120,-3768,-6712,-1216,0.7,13,Mon
2013-03-26,14.6,259.58,611942,-34613339040,-285,4234,-450,-375,-1364,1841,0.74,12,Tue
2013-03-27,14.56,260.54,635808,-2.12E+11,4446,3665,-3643,-422,-4924,8058,0.95,11,Wed
2013-03-28,14.9,261.86,679619,-1.52E+11,1201,6783,4368,-1286,725,-1220,0.85,10,Thu
2013-03-29,14.34,261.86,714536,1.36E+11,1204,4742,-6529,1524,-1070,8064,0.88,9,Fri
2013-04-01,15.07,263.39,729481,-58912490297,-1308,6303,7104,965,9525,-5093,1.01,8,Mon
2013-04-02,15.45,262.27,765055,34453319610,-3566,4696,9928,1028,24044,-14700,0.87,7,Tue
2013-04-03,15.33,260.79,789701,-2.18E+11,-1764,1174,2856,413,6871,8884,0.96,6,Wed
2013-04-04,16.61,260.36,822950,-4.7E+11,-10163,-3933,-2479,1712,40955,-13996,1.19,5,Thu
2013-04-05,18.51,257.05,865564,-6.81E+11,-67,-1413,1792,-1864,21552,-6455,0.91,4,Fri
2013-04-08,18.29,252.77,879559,-3.67E+11,2314,-444,478,-549,17989,7362,0.83,3,Mon
2013-04-09,18.72,252.39,950070,-78663734120,-1480,6751,-2219,999,-450,6785,1.03,2,Tue
2013-04-10,19.38,252.53,967377,52041538300,2784,-3424,8783,-1985,6962,12940,0.85,1,Wed
2013-04-11,18.52,254.34,1023362,2.62E+11,-542,-8672,2221,912,25747,47903,1.01,0,Thu
2013-04-12,20.1,256.18,242665,-41444182728,-6067,5636,-3318,3561,1775,1481,0.74,18,Fri
2013-04-15,18.78,252,364783,-1.18E+11,6158,-598,-1420,-4076,4164,1933,0.53,17,Mon
2013-04-16,17.63,251.51,428445,-2.41E+11,-1611,-6010,6685,299,14113,-9757,0.49,16,Tue
2013-04-17,16.77,251.78,469918,-2.07E+11,-6136,3441,-2916,1428,1843,-169,0.69,15,Wed
2013-04-18,17.03,251.51,511659,-2.35E+11,-3158,-1475,-72,1824,14748,-2942,0.53,14,Thu
2013-04-19,16.16,247.85,534425,-2.35E+11,1788,1163,7186,-1146,-7052,-4387,0.66,13,Fri
2013-04-22,15.68,248.77,569631,-9889137700,3903,-551,2044,-2724,-40,1392,0.75,12,Mon
2013-04-23,15.49,251.46,613994,-1.17E+11,-80,1870,2630,-429,4418,-4280,0.75,11,Tue
2013-04-24,14.63,250.01,621950,-20086302270,2133,8045,1239,-897,-10340,6848,0.95,10,Wed
2013-04-25,14.91,252,644922,49737879060,-549,3019,-3954,1321,-12469,9555,0.94,9,Thu
2013-04-26,14.83,254.49,678663,-1.25E+11,263,4982,5507,1369,6505,791,0.95,8,Fri
2013-04-29,15.27,253.04,702036,-1.79E+11,-360,6971,5381,613,8932,-338,0.99,7,Mon
2013-04-30,14.74,252.25,721601,33452712486,8487,-2377,-1393,-1652,-9673,25382,0.93,6,Tue
2013-05-02,15,255.72,752449,-89642927928,-4330,7186,8921,1241,18744,-9809,1.01,5,Thu
2013-05-03,14.65,254.92,793847,-35539057610,-493,1172,6700,-923,2528,9795,1.02,4,Fri
2013-05-06,14.73,256.02,853498,-59060814950,-3059,8177,7125,3804,16232,5605,0.96,3,Mon
2013-05-07,14.37,255.2,911830,-2.51E+11,300,9304,-1846,187,9029,8392,0.79,2,Tue
2013-05-08,14.18,253.84,951880,-2.68E+11,202,2424,951,-382,9824,6015,0.85,1,Wed
2013-05-09,14.23,254.02,970207,1.42E+11,11227,5214,4500,-5021,-9654,50313,0.86,0,Thu
2013-05-10,14.74,257.53,275945,-1.6E+11,-11457,2210,3208,3125,14552,-7244,0.86,22,Fri
2013-05-13,14.61,252.72,424429,-89432685370,5371,766,-9425,-3165,-3874,10669,0.72,21,Mon
2013-05-14,13.48,253.29,465138,1.62E+11,2842,6905,2173,4,-10923,3252,0.86,20,Tue
2013-05-15,13.8,256.29,506255,-39493453520,-3140,-3526,4187,1527,3810,-5591,0.84,19,Wed
2013-05-16,13.43,256.6,519878,3.07E+11,6003,6951,3208,208,-4880,6630,0.87,18,Thu
2013-05-20,14.27,258.99,584327,94219753050,-2613,-560,2183,519,11412,-4243,1,17,Mon
2013-05-21,14.31,258.6,632167,66768830970,-1918,-1284,432,1529,2871,2046,0.91,16,Tue
2013-05-22,14.08,258.18,657942,1.3E+11,3213,-5474,2038,-429,2494,1839,0.79,15,Wed
2013-05-23,14.71,260.19,686545,-6687672400,-1103,1023,-3197,-2769,9316,-1346,0.85,14,Thu
2013-05-24,14.45,256.66,717505,-87671799410,-1891,-5746,3026,2044,8151,-3291,0.86,13,Fri
2013-05-27,14.67,257.32,730237,46551742650,2602,3682,7268,-1868,-2323,103,0.85,12,Mon
2013-05-28,14.33,258.19,746424,-55594168610,641,-87,3942,-596,-419,2863,0.82,11,Tue
2013-05-29,14.28,258.59,759115,3.92E+11,3534,13295,-5501,-621,-21638,19901,0.84,10,Wed
2013-05-30,14.36,260.92,776571,3.93E+11,3551,5947,-3262,-1507,7306,5382,0.92,9,Thu
2013-05-31,14.16,261.21,798337,1.87E+11,-181,-4289,-334,2315,8243,9979,0.89,8,Fri
2013-06-03,14.45,261.47,847539,-9725296870,1289,3695,9625,-685,13249,-5407,0.88,7,Mon
2013-06-04,14.36,260.29,882699,1.28E+11,-6579,-12019,8263,3154,20177,-6656,1.01,6,Tue
2013-06-05,15.05,260.54,892690,29415137646,-10189,-7478,5000,5066,39784,-13423,0.99,5,Wed
2013-06-07,16.76,256.51,928956,-9.32E+11,-3129,-20492,3556,-3545,55256,-25482,1.09,4,Fri
2013-06-10,15.82,251.2,990259,-3.28E+11,963,-2332,9257,-2114,665,15390,0.95,3,Mon
2013-06-11,15.37,252.2,1043324,-5.74E+11,-1652,1984,1671,-1118,27984,10535,1.16,2,Tue
2013-06-12,15.64,250.19,1118691,-4.2E+11,-5107,9553,-1643,3188,16582,181,0.96,1,Wed
2013-06-13,16.82,248.5,1154374,-9.55E+11,4001,10420,9186,-3852,74481,-2460,0.99,0,Thu
2013-06-14,15.78,244.49,273177,-3.73E+11,-1018,-2875,123,1390,3755,-902,0.71,19,Fri
2013-06-17,16.03,245.36,367460,-61874671989,-4007,1781,3061,3019,1418,-4602,0.72,18,Mon
2013-06-18,15.89,244.77,429358,-1.51E+11,-1555,1250,-165,-53,-5855,129,0.71,17,Tue
2013-06-19,16.59,247.13,468854,-1.25E+11,-1341,6585,2620,360,6414,-3206,0.74,16,Wed
2013-06-20,17.37,245.44,523840,-4.57E+11,-2177,-3178,-3721,-339,26057,-1886,0.64,15,Thu
2013-06-21,18.57,240.26,567809,-8.01E+11,1850,-2643,4068,-1799,11589,-1853,0.48,14,Fri
2013-06-24,19.95,236.57,622466,-2.45E+11,1988,12,135,111,3102,12,0.63,13,Mon
2013-06-25,20.23,233.47,677313,-1.34E+11,1612,-7153,-1293,-1354,510,2378,0.73,12,Tue
2013-06-26,20.32,231.75,714655,-2.15E+11,-3134,-891,-4364,-1570,2167,-455,0.69,11,Wed
2013-06-27,18.1,231.52,760011,1.13E+11,4866,17329,4201,-2191,-40206,9928,0.73,10,Thu
2013-06-28,17.11,238.65,789031,4.92E+11,849,2839,254,1457,4001,6982,1,9,Fri
2013-07-01,17.24,242.27,813122,-44490944740,-269,3718,7734,6,7319,8258,0.99,8,Mon
2013-07-02,17.06,241.05,863233,48300518965,-416,-4211,1856,658,20721,5595,0.83,7,Tue
2013-07-03,17.93,240.8,902882,-2.35E+11,167,-8562,-636,606,49081,-10931,0.98,6,Wed
2013-07-04,17.55,236.63,946659,-78062493970,3888,5948,3657,-2171,-1057,7760,0.87,5,Thu
2013-07-05,18.15,238.56,986349,-1.47E+11,-6603,-3872,-6208,3764,3939,-8088,1.03,4,Fri
2013-07-08,18.62,237.28,977778,-1.89E+11,2807,-7410,3709,-1468,30390,1443,0.95,3,Mon
2013-07-09,18.05,235.12,1055356,-88710643395,270,8146,3928,1525,-5453,39529,0.94,2,Tue
2013-07-10,17.81,236.94,1111585,-38461226820,-4844,-3069,-6115,1410,22058,7847,1.05,1,Wed
2013-07-11,17.3,236.23,1120305,2.92E+11,8534,-2817,-936,-3042,-28807,100177,0.9,0,Thu
2013-07-12,17.07,243.88,304682,1.43E+11,-2732,2290,2579,1678,-1975,-8052,0.85,19,Fri
2013-07-15,17.39,242.72,393976,1.12E+11,-1033,2555,4063,-1381,7659,-4222,0.75,18,Mon
2013-07-16,18.16,243.43,452992,30413047610,-1389,2637,239,-530,6880,-2529,0.83,17,Tue
2013-07-17,18.1,242.02,492576,1.34E+11,7407,1771,4355,-3775,945,-271,0.73,16,Wed
2013-07-18,18.17,244.82,553061,-1.09E+11,-3414,-2414,-2018,770,5978,-301,0.88,15,Thu
2013-07-19,18.08,242.92,582822,-1.09E+11,2424,-4734,1109,-635,6370,839,0.77,14,Fri
2013-07-22,18.21,242.03,602728,22005206210,-1615,4983,5765,1379,423,-2381,0.93,13,Mon
2013-07-23,17.05,243.18,630687,3.21E+11,6733,-2572,-5114,-248,-6148,20348,0.82,12,Tue
2013-07-24,16.52,246.63,664583,1.89E+11,-1014,-3294,3839,1481,6802,-2230,1.25,11,Wed
2013-07-25,16.4,247.84,696082,1.58E+11,2466,3782,-3877,-1231,4811,6923,1.05,10,Thu
2013-07-26,15.9,247.71,713556,2.1E+11,416,2776,3218,-1601,6363,2058,0.99,9,Fri
2013-07-29,16.32,247.8,742791,80523635696,-328,6865,-3703,89,-1435,2030,0.93,8,Mon
2013-07-30,15.95,246.53,750126,98500157485,2925,-3381,8112,-1377,1721,9122,0.87,7,Tue
2013-07-31,16.26,248.78,788699,12045962760,-203,1681,-1632,475,4322,-3705,0.97,6,Wed
2013-08-01,15.48,247.99,802085,63427279360,1795,474,-1604,-1217,2128,27558,0.96,5,Thu
2013-08-02,14.92,248.89,852541,87504837845,-688,1954,-2712,1850,1829,12570,1.12,4,Fri
2013-08-05,14.92,249.33,885796,90920846869,-2092,2219,2367,1829,17827,1685,0.97,3,Mon
2013-08-06,14.98,248.25,930823,-1.52E+11,-5603,-13461,-3017,3026,33396,6957,0.93,2,Tue
2013-08-07,15.35,246.8,980665,-1.26E+11,-1838,-589,-1046,176,32378,-5285,0.92,1,Wed
2013-08-08,14.96,242.75,1037825,-1.63E+11,3511,-2277,7069,-116,24811,34442,1.14,0,Thu
2013-08-09,14.38,243.39,298353,-44641502710,554,-1146,-3911,-1563,1863,2306,0.92,23,Fri
